Invalid_cited_DOI,Cleaned_prefix_DOI
10.1021/ol070109c.http://dx.doi.org/10.1021/ol070109c,10.1021/ol070109c
10.1016/j.actatropica.2005.08.008http://dx.doi.org/10.1016/j.actatropica.2005.08.008,10.1016/j.actatropica.2005.08.008
10.1016/j.ceramint.2009.03.044.http://dx.doi.org/10.1016/j.ceramint.2009.03.044,10.1016/j.ceramint.2009.03.044
10.1016/j.desal.2004.11.018.http://dx.doi.org/10.1016/j.desal.2004.11.018,10.1016/j.desal.2004.11.018
10.1007/s00374-010-0473-9http://dx.doi.org/10.1007/s00374-010-0473-9,10.1007/s00374-010-0473-9
10.1007/s11431-009-0222-1.http://dx.doi.org/10.1007/s11431-009-0222-1,10.1007/s11431-009-0222-1
10.1002/pola.23272.http://dx.doi.org/10.1002/pola.23272,10.1002/pola.23272
10.1016/j.bmcl.2007.05.023.http://dx.doi.org/10.1016/j.bmcl.2007.05.023,10.1016/j.bmcl.2007.05.023
10.1016/j.solidstatesciences.2007.03.001.http://dx.doi.org/10.1016/j.solidstatesciences.2007.03.001,10.1016/j.solidstatesciences.2007.03.001
10.1021/ct600281g.http://dx.doi.org/10.1021/ct600281g,10.1021/ct600281g
10.1007/s002100000249.http://dx.doi.org/10.1007/s002100000249,10.1007/s002100000249
10.1080/01496399208019719.http://dx.doi.org/10.1080/01496399208019719,10.1080/01496399208019719
10.1016/j.apradiso.2012.03.003.http://dx.doi.org/10.1016/j.apradiso.2012.03.003,10.1016/j.apradiso.2012.03.003
10.1016/j.catcom.2007.02.020.http://dx.doi.org/10.1016/j.catcom.2007.02.020,10.1016/j.catcom.2007.02.020
10.1021/ja00754a045.http://dx.doi.org/10.1021/ja00754a045,10.1021/ja00754a045
10.5012/bkcs.2005.26.4.603.http://dx.doi.org/10.5012/bkcs.2005.26.4.603,10.5012/bkcs.2005.26.4.603
10.1016/j.chemosphere.2013.09.079.http://dx.doi.org/10.1016/j.chemosphere.2013.09.079,10.1016/j.chemosphere.2013.09.079
10.1016/j.vetpar.2009.01.019.http://dx.doi.org/10.1016/j.vetpar.2009.01.019,10.1016/j.vetpar.2009.01.019
10.1021/ma201350m.http://dx.doi.org/10.1021/ma201350m,10.1021/ma201350m
10.1021/ja035763b.http://dx.doi.org/10.1021/ja035763b,10.1021/ja035763b
10.1186/1756-3305-4-42http://dx.doi.org/10.1186/1756-3305-4-42,10.1186/1756-3305-4-42
10.1002/app.23704.http://dx.doi.org/10.1002/app.23704,10.1002/app.23704
10.1016/0001-8686(95)00280-4.http://dx.doi.org/10.1016/0001-8686(95)00280-4,10.1016/0001-8686(95)00280-4
10.1016/j.cbpc.2004.09.031.http://dx.doi.org/10.1016/j.cbpc.2004.09.031,10.1016/j.cbpc.2004.09.031
10.1002/macp.201000489.http://dx.doi.org/10.1002/macp.201000489,10.1002/macp.201000489
10.1016/j.foodchem.2008.05.049.http://dx.doi.org/10.1016/j.foodchem.2008.05.049,10.1016/j.foodchem.2008.05.049
10.1016/j.dam.2011.01.022.http://dx.doi.org/10.1016/j.dam.2011.01.022,10.1016/j.dam.2011.01.022
10.1016/j.elecom.2005.07.008.http://dx.doi.org/10.1016/j.elecom.2005.07.008,10.1016/j.elecom.2005.07.008
10.1007/s00216-004-3028-9.http://dx.doi.org/10.1007/s00216-004-3028-9,10.1007/s00216-004-3028-9
10.1038/icb.1996.60.http://dx.doi.org/10.1038/icb.1996.60,10.1038/icb.1996.60
10.1002/9780470661338.ch2.http://dx.doi.org/10.1002/9780470661338.ch2,10.1002/9780470661338.ch2
10.1021/cr60203a005.http://dx.doi.org/10.1021/cr60203a005,10.1021/cr60203a005
10.1007/s11671-008-9240-3.http://dx.doi.org/10.1007/s11671-008-9240-3,10.1007/s11671-008-9240-3
10.1086/427148.http://dx.doi.org/10.1086/427148,10.1086/427148
10.1016/j.colsurfa.2008.11.052.http://dx.doi.org/10.1016/j.colsurfa.2008.11.052,10.1016/j.colsurfa.2008.11.052
10.1016/j.matchemphys.2010.06.051.http://dx.doi.org/10.1016/j.matchemphys.2010.06.051,10.1016/j.matchemphys.2010.06.051
10.1007/s00436-006-0262-4.http://dx.doi.org/10.1007/s00436-006-0262-4,10.1007/s00436-006-0262-4
10.1016/j.actatropica.2006.11.001http://dx.doi.org/10.1016/j.actatropica.2006.11.001,10.1016/j.actatropica.2006.11.001
10.1080/00986449808912745.http://dx.doi.org/10.1080/00986449808912745,10.1080/00986449808912745
10.1126/science.6189183.http://dx.doi.org/10.1126/science.6189183,10.1126/science.6189183
10.1016/j.chroma.2009.09.004.http://dx.doi.org/10.1016/j.chroma.2009.09.004,10.1016/j.chroma.2009.09.004
10.1016/j.applanim.2012.03.013http://dx.doi.org/10.1016/j.applanim.2012.03.013,10.1016/j.applanim.2012.03.013
10.1111/j.1745-4514.2001.tb00734.x.http://dx.doi.org/10.1111/j.1745-4514.2001.tb00734.x,10.1111/j.1745-4514.2001.tb00734.x
10.1021/cm060825t.http://dx.doi.org/10.1021/cm060825t,10.1021/cm060825t
10.1016/j.vetpar.2011.12.030.http://dx.doi.org/10.1016/j.vetpar.2011.12.030,10.1016/j.vetpar.2011.12.030
10.1016/j.tetlet.2010.02.128.http://dx.doi.org/10.1016/j.tetlet.2010.02.128,10.1016/j.tetlet.2010.02.128
10.1016/j.aca.2008.01.003.http://dx.doi.org/10.1016/j.aca.2008.01.003,10.1016/j.aca.2008.01.003
10.1016/j.vetpar.2008.10.008.http://dx.doi.org/10.1016/j.vetpar.2008.10.008,10.1016/j.vetpar.2008.10.008
10.1002/pola.1315.http://dx.doi.org/10.1002/pola.1315,10.1002/pola.1315
10.1016/j.jmr.2011.09.022http://dx.doi.org/10.1016/j.jmr.2011.09.022,10.1016/j.jmr.2011.09.022
10.1080/10408410902989837.http://dx.doi.org/10.1080/10408410902989837,10.1080/10408410902989837
10.1006/jcat.1999.2786.http://dx.doi.org/10.1006/jcat.1999.2786,10.1006/jcat.1999.2786
10.1039/b100503k.http://dx.doi.org/10.1039/b100503k,10.1039/b100503k
10.1016/0020-7519(88)90115-4.http://dx.doi.org/10.1016/0020-7519(88)90115-4,10.1016/0020-7519(88)90115-4
10.1021/jp8078887.http://dx.doi.org/10.1021/jp8078887,10.1021/jp8078887
10.1002/jssc.200800018.http://dx.doi.org/10.1002/jssc.200800018,10.1002/jssc.200800018
10.1016/j.cej.2006.09.004.http://dx.doi.org/10.1016/j.cej.2006.09.004,10.1016/j.cej.2006.09.004
10.2307/3223917.http://dx.doi.org/10.2307/3223917,10.2307/3223917
10.1139/z99-228http://dx.doi.org/10.1139/cjz-78-4-684,10.1139/z99-228
10.3390/molecules15032028.http://dx.doi.org/10.3390/molecules15032028,10.3390/molecules15032028
10.2478/s11696-009-0055-1.http://dx.doi.org/10.2478/s11696-009-0055-1,10.2478/s11696-009-0055-1
10.1139/f93-09150:789-792.http://dx.doi.org/10.1139/f93-091,10.1139/f93-09150:789-792
10.1002/bit.20187.http://dx.doi.org/10.1002/bit.20187,10.1002/bit.20187
10.1002/tox.20018.http://dx.doi.org/10.1002/tox.20018,10.1002/tox.20018
10.1246/cl.2004.1094.http://dx.doi.org/10.1246/cl.2004.1094,10.1246/cl.2004.1094
10.1002/anie.200903857.http://dx.doi.org/10.1002/anie.200903857,10.1002/anie.200903857
10.1016/j.exer.2006.12.015.http://dx.doi.org/10.1016/j.exer.2006.12.015,10.1016/j.exer.2006.12.015
10.1073pnas.0803225105.http://dx.doi.org/10.1073/pnas.0803225105,10.1073pnas.0803225105
10.1021/ol7022714.http://dx.doi.org/10.1021/ol7022714,10.1021/ol7022714
10.1111/j.1745-4530.2009.00420.x.http://dx.doi.org/10.1111/j.1745-4530.2009.00420.x,10.1111/j.1745-4530.2009.00420.x
10.1006/jssc.1995.1274.http://dx.doi.org/10.1006/jssc.1995.1274,10.1006/jssc.1995.1274
10.1016/j.jfca.2005.12.015.http://dx.doi.org/10.1016/j.jfca.2005.12.015,10.1016/j.jfca.2005.12.015
10.1016/j.polymer.2006.05.059.http://dx.doi.org/10.1016/j.polymer.2006.05.059,10.1016/j.polymer.2006.05.059
10.2478/s11687-006-0018-9http://dx.doi.org/10.2478/s11687-006-0018-9,10.2478/s11687-006-0018-9
10.1016/j.anifeedsci.2010.09.018.http://dx.doi.org/10.1016/j.anifeedsci.2010.09.018,10.1016/j.anifeedsci.2010.09.018
10.1021/cm0110268.http://dx.doi.org/10.1021/cm0110268,10.1021/cm0110268
10.1016/j.apcatb.2003.10.004.http://dx.doi.org/10.1016/j.apcatb.2003.10.004,10.1016/j.apcatb.2003.10.004
10.1016/j.hydromet.2008.05.012.http://dx.doi.org/10.1016/j.hydromet.2008.05.012,10.1016/j.hydromet.2008.05.012
10.1016/j.solmat.2008.09.011.http://dx.doi.org/10.1016/j.solmat.2008.09.011,10.1016/j.solmat.2008.09.011
10.1016/j.electacta.2008.01.025.http://dx.doi.org/10.1016/j.electacta.2008.01.025,10.1016/j.electacta.2008.01.025
10.1002/app.25513.http://dx.doi.org/10.1002/app.25513,10.1002/app.25513
10.1063/1.1517164.http://dx.doi.org/10.1063/1.1517164,10.1063/1.1517164
10.1016/j.tet.2005.01.004.http://dx.doi.org/10.1016/j.tet.2005.01.004,10.1016/j.tet.2005.01.004
10.1016/j.jpcs.2006.01.009.http://dx.doi.org/10.1016/j.jpcs.2006.01.009,10.1016/j.jpcs.2006.01.009
10.1111/j.2006.0908-8857.03838.xhttp://dx.doi.org/10.1111/j.2006.0908-8857.03838.x,10.1111/j.2006.0908-8857.03838.x
10.1016/j.cattod.2006.08.027.http://dx.doi.org/10.1016/j.cattod.2006.08.027,10.1016/j.cattod.2006.08.027
10.1166/jnn.2010.1491.http://dx.doi.org/10.1166/jnn.2010.1491,10.1166/jnn.2010.1491
10.1111/j.1399-3054.1993.tb01778.x.http://dx.doi.org/10.1111/j.1399-3054.1993.tb01778.x,10.1111/j.1399-3054.1993.tb01778.x
10.1016/j.ijhydene.2012.02.139.http://dx.doi.org/10.1016/j.ijhydene.2012.02.139,10.1016/j.ijhydene.2012.02.139
10.1016/j.aca.2004.09.050.http://dx.doi.org/10.1016/j.aca.2004.09.050,10.1016/j.aca.2004.09.050
10.1149/1.3210685.http://dx.doi.org/10.1149/1.3210685,10.1149/1.3210685
10.1021/jp071963o.http://dx.doi.org/10.1021/jp071963o,10.1021/jp071963o
10.2174/187152012803833062.http://dx.doi.org/10.2174/187152012803833062,10.2174/187152012803833062
10.2307/3284227.http://dx.doi.org/10.2307/3284227,10.2307/3284227
10.1002/aic.690431116.http://dx.doi.org/10.1002/aic.690431116,10.1002/aic.690431116
10.1021/cr9500390.http://dx.doi.org/10.1021/cr9500390,10.1021/cr9500390
10.1016/j.catcom.2010.03.013.http://dx.doi.org/10.1016/j.catcom.2010.03.013,10.1016/j.catcom.2010.03.013
10.1016/0166-6622(86)80274-8.http://dx.doi.org/10.1016/0166-6622(86)80274-8,10.1016/0166-6622(86)80274-8
10.1007/s00436-008-1077-2http://dx.doi.org/10.1007/s00436-008-1077-2,10.1007/s00436-008-1077-2
10.1016/j.fuproc.2006.05.003.http://dx.doi.org/10.1016/j.fuproc.2006.05.003,10.1016/j.fuproc.2006.05.003
10.1078/0367-2530-00147.http://dx.doi.org/10.1078/0367-2530-00147,10.1078/0367-2530-00147
10.1063/1.3589362.http://dx.doi.org/10.1063/1.3589362,10.1063/1.3589362
10.1039/b201443b.http://dx.doi.org/10.1039/b201443b,10.1039/b201443b
10.1002/bit.260360815.http://dx.doi.org/10.1002/bit.260360815,10.1002/bit.260360815
10.1016/j.colsurfa.2006.01.052.http://dx.doi.org/10.1016/j.colsurfa.2006.01.052,10.1016/j.colsurfa.2006.01.052
10.1021/jo0163243.http://dx.doi.org/10.1021/jo0163243,10.1021/jo0163243
10.2478/s11696-009-0026-6.http://dx.doi.org/10.2478/s11696-009-0026-6,10.2478/s11696-009-0026-6
10.1016/j.procbio.2011.09.011.http://dx.doi.org/10.1016/j.procbio.2011.09.011,10.1016/j.procbio.2011.09.011
10.1016/j.apsusc.2008.10.068.http://dx.doi.org/10.1016/j.apsusc.2008.10.068,10.1016/j.apsusc.2008.10.068
10.2478/s11696-012-0226-3.http://dx.doi.org/10.2478/s11696-012-0226-3,10.2478/s11696-012-0226-3
10.1021/om001034i.http://dx.doi.org/10.1021/om001034i,10.1021/om001034i
10.1016/0378-3812(79)85010-4.http://dx.doi.org/10.1016/0378-3812(79)85010-4,10.1016/0378-3812(79)85010-4
10.1016/j.jelechem.2006.07.032.http://dx.doi.org/10.1016/j.jelechem.2006.07.032,10.1016/j.jelechem.2006.07.032
10.1016/j.aca.2010.03.039.http://dx.doi.org/10.1016/j.aca.2010.03.039,10.1016/j.aca.2010.03.039
10.1016/j.apcata.2004.10.013.http://dx.doi.org/10.1016/j.apcata.2004.10.013,10.1016/j.apcata.2004.10.013
10.1016/j.ijpharm.2005.09.034.http://dx.doi.org/10.1016/j.ijpharm.2005.09.034,10.1016/j.ijpharm.2005.09.034
10.1016/j.biortech.2012.06.105.http://dx.doi.org/10.1016/j.biortech.2012.06.105,10.1016/j.biortech.2012.06.105
10.1002/jez.1401930204.http://dx.doi.org/10.1002/jez.1401930204,10.1002/jez.1401930204
10.1002/hlca.19930760208.http://dx.doi.org/10.1002/hlca.19930760208,10.1002/hlca.19930760208
10.2478/s11658-012-0014-7.http://dx.doi.org/10.2478/s11658-012-0014-7,10.2478/s11658-012-0014-7
10.1006/eesa.1999.1862.http://dx.doi.org/10.1006/eesa.1999.1862,10.1006/eesa.1999.1862
10.1021/ma010920h.http://dx.doi.org/10.1021/ma010920h,10.1021/ma010920h
10.1139/v86-015.http://dx.doi.org/10.1139/v86-015,10.1139/v86-015
10.1007/s00449-006-0055-2.http://dx.doi.org/10.1007/s00449-006-0055-2,10.1007/s00449-006-0055-2
10.1021/cm0109903.http://dx.doi.org/10.1021/cm0109903,10.1021/cm0109903
10.1021/jf970746p.http://dx.doi.org/10.1021/jf970746p,10.1021/jf970746p
10.1016/j.jenvman.2008.12.002.http://dx.doi.org/10.1016/j.jenvman.2008.12.002,10.1016/j.jenvman.2008.12.002
10.1016/j.tet.2010.04.053.http://dx.doi.org/10.1016/j.tet.2010.04.053,10.1016/j.tet.2010.04.053
10.2478/s11686-006-0030-8.http://dx.doi.org/10.2478/s11686-006-0030-8,10.2478/s11686-006-0030-8
10.1088/1748-9326/4/4/044007.http://dx.doi.org/10.1088/1748-9326/4/4/044007,10.1088/1748-9326/4/4/044007
10.1111/j.1478-4408.2001.tb00335.x.http://dx.doi.org/10.1111/j.1478-4408.2001.tb00335.x,10.1111/j.1478-4408.2001.tb00335.x
10.2478/s11696-006-0072-2.http://dx.doi.org/10.2478/s11696-006-0072-2,10.2478/s11696-006-0072-2
10.1021/ja0517724.http://dx.doi.org/10.1021/ja0517724,10.1021/ja0517724
10.1016/j.cattod.2012.09.008.http://dx.doi.org/10.1016/j.cattod.2012.09.008,10.1016/j.cattod.2012.09.008
10.1021/ja00350a003.http://dx.doi.org/10.1021/ja00350a003,10.1021/ja00350a003
10.1080/00958979408024291.http://dx.doi.org/10.1080/00958979408024291,10.1080/00958979408024291
10.1021/ja00474a058.http://dx.doi.org/10.1021/ja00474a058,10.1021/ja00474a058
10.1007/s10008-010-1258-7.http://dx.doi.org/10.1007/s10008-010-1258-7,10.1007/s10008-010-1258-7
10.1016/j.electacta.2004.05.003.http://dx.doi.org/10.1016/j.electacta.2004.05.003,10.1016/j.electacta.2004.05.003
10.1016/j.electacta.2010.04.093.http://dx.doi.org/10.1016/j.electacta.2010.04.093,10.1016/j.electacta.2010.04.093
10.1021/jf060770f.http://dx.doi.org/10.1021/jf060770f,10.1021/jf060770f
10.1016/j.bios.2011.05.021.http://dx.doi.org/10.1016/j.bios.2011.05.021,10.1016/j.bios.2011.05.021
10.1111/j.1463-6409.2007.00279.x.http://dx.doi.org/10.1111/j.1463-6409.2007.00279.x,10.1111/j.1463-6409.2007.00279.x
10.1016/j.jssc.2009.05.026.http://dx.doi.org/10.1016/j.jssc.2009.05.026,10.1016/j.jssc.2009.05.026
10.1021/ja056609n.http://dx.doi.org/10.1021/ja056609n,10.1021/ja056609n
10.1007/s00436-009-1628-1http://dx.doi.org/10.1007/s00436-009-1628-1,10.1007/s00436-009-1628-1
10.1016/j.aca.2008.02.068.http://dx.doi.org/10.1016/j.aca.2008.02.068,10.1016/j.aca.2008.02.068
10.1088/0022-3727/34/4/309.http://dx.doi.org/10.1088/0022-3727/34/4/309,10.1088/0022-3727/34/4/309
10.1021/cg8001543.http://dx.doi.org/10.1021/cg8001543,10.1021/cg8001543
10.1016/0376-7388(96)00017-8.http://dx.doi.org/10.1016/0376-7388(96)00017-8,10.1016/0376-7388(96)00017-8
10.1016/j.enzmictec.2004.07.006.http://dx.doi.org/10.1016/j.enzmictec.2004.07.006,10.1016/j.enzmictec.2004.07.006
10.1016/j.humimm.2015.11.004http://dx.doi.org/10.1016/j.humimm.2015.11.004,10.1016/j.humimm.2015.11.004
10.1016/j.tree.2008.10.008.http://dx.doi.org/10.1016/j.tree.2008.10.008,10.1016/j.tree.2008.10.008
10.1002/pssa.200674414.http://dx.doi.org/10.1002/pssa.200674414,10.1002/pssa.200674414
10.1002/ejoc.200900867.http://dx.doi.org/10.1002/ejoc.200900867,10.1002/ejoc.200900867
10.1016/0021-8502(94)90220-8.http://dx.doi.org/10.1016/0021-8502(94)90220-8,10.1016/0021-8502(94)90220-8
10.1002/polb.21703.http://dx.doi.org/10.1002/polb.21703,10.1002/polb.21703
10.1007/s00253-007-1186-3.http://dx.doi.org/10.1007/s00253-007-1186-3,10.1007/s00253-007-1186-3
10.1021/ja00188a026.http://dx.doi.org/10.1021/ja00188a026,10.1021/ja00188a026
10.1016/j.jnoncrysol.2004.08.115.http://dx.doi.org/10.1016/j.jnoncrysol.2004.08.115,10.1016/j.jnoncrysol.2004.08.115
10.1021/jf8035116.http://dx.doi.org/10.1021/jf8035116,10.1021/jf8035116
10.1016/j.seppur.2008.08.002.http://dx.doi.org/10.1016/j.seppur.2008.08.002,10.1016/j.seppur.2008.08.002
10.1016/j.talanta.2004.03.067.http://dx.doi.org/10.1016/j.talanta.2004.03.067,10.1016/j.talanta.2004.03.067
10.1016/j.cej.2010.01.009.http://dx.doi.org/10.1016/j.cej.2010.01.009,10.1016/j.cej.2010.01.009
10.1021/ef050198e.http://dx.doi.org/10.1021/ef0502204,10.1021/ef0502204
10.1016/j.electacta.2008.12.009.http://dx.doi.org/10.1016/j.electacta.2008.12.009,10.1016/j.electacta.2008.12.009
10.2307/1940883.http://dx.doi.org/10.2307/1940883,10.2307/1940883
10.1016/j.foodchem.2011.03.097.http://dx.doi.org/10.1016/j.foodchem.2011.03.097,10.1016/j.foodchem.2011.03.097
10.2478/s11687-008-0027-yhttp://dx.doi.org/10.2478/s11687-008-0027-y,10.2478/s11687-008-0027-y
10.1002/jctb.1465.http://dx.doi.org/10.1002/jctb.1465,10.1002/jctb.1465
10.1016/j.chemolab.2004.02.003.http://dx.doi.org/10.1016/j.chemolab.2004.02.003,10.1016/j.chemolab.2004.02.003
10.1021/la026498v.http://dx.doi.org/10.1021/la026498v,10.1021/la026498v
10.2478/s11687-007-0008-6http://dx.doi.org/10.2478/s11687-007-0008-6,10.2478/s11687-007-0008-6
10.3389/fphys.2013.00372.http://dx.doi.org/10.3389/fphys.2013.00372,10.3389/fphys.2013.00372
10.1016/j.apsusc.2004.12.011.http://dx.doi.org/10.1016/j.apsusc.2004.12.011,10.1016/j.apsusc.2004.12.011
10.1016/j.jssc.2004.10.028.http://dx.doi.org/10.1016/j.jssc.2004.10.028,10.1016/j.jssc.2004.10.028
10.1021/ol900154x.http://dx.doi.org/10.1021/ol900154x,10.1021/ol900154x
10.2478/s11686-010-0019-1.http://dx.doi.org/10.2478/s11686-010-0019-1,10.2478/s11686-010-0019-1
10.1016/0020-7519(76)90011-4http://dx.doi.org/10.1016/0020-7519(76)90011-4,10.1016/0020-7519(76)90011-4
10.1016/j.parint.2006.03.001.http://dx.doi.org/10.1016/j.parint.2006.03.001,10.1016/j.parint.2006.03.001
10.1016/j.jbiotec.2006.09.017.http://dx.doi.org/10.1016/j.jbiotec.2006.09.017,10.1016/j.jbiotec.2006.09.017
10.1021/je0600808.http://dx.doi.org/10.1021/je0600808,10.1021/je0600808
10.2478/s11696-011-0128-9.http://dx.doi.org/10.2478/s11696-011-0128-9,10.2478/s11696-011-0128-9
10.1046/j.1469-0691.2002.00485.x.http://dx.doi.org/10.1046/j.1469-0691.2002.00485.x,10.1046/j.1469-0691.2002.00485.x
10.1002/bio.1384.http://dx.doi.org/10.1002/bio.1384,10.1002/bio.1384
10.1021/jf803320d.http://dx.doi.org/10.1021/jf803320d,10.1021/jf803320d
10.1021/je700150e.http://dx.doi.org/10.1021/je700150e,10.1021/je700150e
10.1016/j.electacta.2010.03.021.http://dx.doi.org/10.1016/j.electacta.2010.03.021,10.1016/j.electacta.2010.03.021
10.1002/cjoc.20040221122.http://dx.doi.org/10.1002/cjoc.20040221122,10.1002/cjoc.20040221122
10.1051/apido:19950202.http://dx.doi.org/10.1051/apido:19950202,10.1051/apido:19950202
10.1016/j.vetpar.2006.01.035.http://dx.doi.org/10.1016/j.vetpar.2006.01.035,10.1016/j.vetpar.2006.01.035
10.1021/ja01533a022.http://dx.doi.org/10.1021/ja01533a022,10.1021/ja01533a022
10.2478/s11532-008-0009-4.http://dx.doi.org/10.2478/s11532-008-0009-4,10.2478/s11532-008-0009-4
10.1021/jo9807417.http://dx.doi.org/10.1021/jo9807417,10.1021/jo9807417
10.1016/j.bios.2006.12.034.http://dx.doi.org/10.1016/j.bios.2006.12.034,10.1016/j.bios.2006.12.034
10.1016/j.jcat.2008.12.019.http://dx.doi.org/10.1016/j.jcat.2008.12.019,10.1016/j.jcat.2008.12.019
10.1002/jbt.21468http://dx.doi.org/10.1002/jbt.21468,10.1002/jbt.21468
10.1016/j.exppara.2008.12.013.http://dx.doi.org/10.1016/j.exppara.2008.12.013,10.1016/j.exppara.2008.12.013
10.1016/j.actbio.2011.02.002.http://dx.doi.org/10.1016/j.actbio.2011.02.002,10.1016/j.actbio.2011.02.002
10.1016/j.bmcl.2009.05.091.http://dx.doi.org/10.1016/j.bmcl.2009.05.091,10.1016/j.bmcl.2009.05.091
10.1016/j.jpba.2006.03.038.http://dx.doi.org/10.1016/j.jpba.2006.03.038,10.1016/j.jpba.2006.03.038
10.1016/j.tet.2006.11.050.http://dx.doi.org/10.1016/j.tet.2006.11.050,10.1016/j.tet.2006.11.050
10.1021/ef100573q.http://dx.doi.org/10.1021/ef100573q,10.1021/ef100573q
10.2478/s11696-012-0142-6.http://dx.doi.org/10.2478/s11696-012-0142-6,10.2478/s11696-012-0142-6
10.1016/j.jfoodeng.2005.09.022.http://dx.doi.org/10.1016/j.jfoodeng.2005.09.022,10.1016/j.jfoodeng.2005.09.022
10.1002/adma.19930051203.http://dx.doi.org/10.1002/adma.19930051203,10.1002/adma.19930051203
10.1002/bit.260360609.http://dx.doi.org/10.1002/bit.260360609,10.1002/bit.260360609
10.1002/anie.201103657.http://dx.doi.org/10.1002/anie.201103657,10.1002/anie.201103657
10.1016/j.vetpar.2006.09.023http://dx.doi.org/10.1016/j.vetpar.2006.09.023,10.1016/j.vetpar.2006.09.023
10.1016/j.aca.2007.03.043.http://dx.doi.org/10.1016/j.aca.2007.03.043,10.1016/j.aca.2007.03.043
10.1016/j.tetlet.2008.01.106.http://dx.doi.org/10.1016/j.tetlet.2008.01.106,10.1016/j.tetlet.2008.01.106
10.15866/ireme.v12ihttps://doi.org/10.15517,10.15866/ireme.v12i
10.1016/0020-7519(75)90045-4.http://dx.doi.org/10.1016/0020-7519(75)90045-4,10.1016/0020-7519(75)90045-4
10.1086/342663.http://dx.doi.org/10.1086/342663,10.1086/342663
10.1016/0022-0728(87)88026-9.http://dx.doi.org/10.1016/0022-0728(87)88026-9,10.1016/0022-0728(87)88026-9
10.2478/s11686-011-0011-4.http://dx.doi.org/10.2478/s11686-011-0011-4,10.2478/s11686-011-0011-4
10.2478/s11687-007-0006-8http://dx.doi.org/10.2478/s11687-007-0006-8,10.2478/s11687-007-0006-8
10.1007/s00436-008-0892-9.http://dx.doi.org/10.1007/s00436-008-0892-9,10.1007/s00436-008-0892-9
10.1016/j.vetpar.2004.05.022.http://dx.doi.org/10.1016/j.vetpar.2004.05.022,10.1016/j.vetpar.2004.05.022
10.1007/s00284-001-0108-3.http://dx.doi.org/10.1007/s00284-001-0108-3,10.1007/s00284-001-0108-3
10.1021/ja903988c.http://dx.doi.org/10.1021/ja903988c,10.1021/ja903988c
10.1137/0905052.http://dx.doi.org/10.1137/0905052,10.1137/0905052
10.1007/s10008-009-0967-2.http://dx.doi.org/10.1007/s10008-009-0967-2,10.1007/s10008-009-0967-2
10.1021/cr030070z.http://dx.doi.org/10.1021/cr030070z,10.1021/cr030070z
10.1016/j.compscitech.2013.10.022http://dx.doi.org/10.1016/j.compscitech.2013.10.022,10.1016/j.compscitech.2013.10.022
10.1186/1756-3305-1-23http://dx.doi.org/10.1016/0020-7519(88)90146-4,10.1186/1756-3305-1-23
10.1002/bit.260220410.http://dx.doi.org/10.1002/bit.260220410,10.1002/bit.260220410
10.1021/jm01240a013.http://dx.doi.org/10.1021/jm01240a013,10.1021/jm01240a013
10.1021/ja0010296.http://dx.doi.org/10.1021/ja0010296,10.1021/ja0010296
10.1046/j.1463-6409.2003.00130.x.http://dx.doi.org/10.1046/j.1463-6409.2003.00130.x,10.1046/j.1463-6409.2003.00130.x
10.1016/j.diamond.2008.11.025.http://dx.doi.org/10.1016/j.diamond.2008.11.025,10.1016/j.diamond.2008.11.025
10.1016/j.jpowsour.2007.12.116.http://dx.doi.org/10.1016/j.jpowsour.2007.12.116,10.1016/j.jpowsour.2007.12.116
10.2307/3283353.http://dx.doi.org/10.2307/3283353,10.2307/3283353
10.1016/j.micromeso.2005.03.019.http://dx.doi.org/10.1016/j.micromeso.2005.03.019,10.1016/j.micromeso.2005.03.019
