Valid_citing_DOI,Invalid_cited_DOI,Valid_DOI,Already_valid,Prefix_error,Suffix_error,Other-type_error
10.1007/978-3-642-03796-2_15,10.1007/s10347-003-0030-1,10.1007/s10347-003-0030-1,1,0,0,0
10.1161/circgen.120.003014,10.1161/circ.95.9.2262,,0,0,0,0
10.1145/3057268,10.5555/1947915.1947933,,0,0,0,0
10.1161/01.cir.0000017140.26466.f5,10.1161/circ.104.13.1533,,0,0,0,0
10.1080/13561820.2018.1496073,10.5688/ajpe816119,10.5688/ajpe816119,1,0,0,0
10.1161/01.cir.90.6.3047,10.1161/circ.89.2.8313570,,0,0,0,0
10.1161/01.str.5.1.85,10.1161/str.1.1.38,,0,0,0,0
10.7717/peerj.5695,10.1206/0003-0082(2003)4172.0.co;2,,0,0,0,0
10.1101/065854,10.1016/j.neuron.2015.12.018.,10.1016/J.NEURON.2015.12.018,0,0,1,0
10.1093/aob/mcu139,10.1093/aob/,,0,0,0,0
10.1161/01.res.82.3.346,10.1161/res.62.4.3349577,,0,0,0,0
10.1161/01.str.0000125720.02983.fe,10.1161/str.21.4.2326846,,0,0,0,0
10.1145/3209281.3209291,10.5555/1858974.1858986,,0,0,0,0
10.1161/01.cir.32.5.830,10.1161/circ.25.3.506,,0,0,0,0
10.1007/s00216-019-02178-2,10.1093/jaoac/89.4.1095,10.1093/jaoac/89.4.1095,1,0,0,0
10.1145/3166072.3166075,10.5555/1997305.1997314,,0,0,0,0
10.1186/s12889-019-7182-6,10.1111/0034-6527.00329.,10.1111/0034-6527.00329,0,0,1,0
10.2478/s11696-012-0304-6,10.1039/c0sm00530d.http://dx.doi.org/10.1039/c0sm00530d,10.1039/C0SM00530D,0,1,0,0
10.1161/01.str.0000145198.07723.8e,10.1161/str.28.4.822,,0,0,0,0
10.1007/s10856-019-6297-8,10.1002/anie.199614201f.,,0,0,0,0
10.1007/978-3-030-64861-9_3,10.1007/s11069019-03584-6,,0,0,0,0
10.1155/2012/438928,10.1155/2012/365348,,0,0,0,0
10.1007/s00056-014-0213-0,10.1002/j.0022-0337.2008.72.8.tb04570.x,10.1002/j.0022-0337.2008.72.8.tb04570.x,1,0,0,0
10.2478/s11696-013-0373-1,10.1016/j.foodchem.2005.10.057.http://dx.doi.org/10.1016/j.foodchem.2005.10.057,10.1016/J.FOODCHEM.2005.10.057,0,1,0,0
10.1161/01.cir.96.3.941,10.1161/circ.81.1.1967557,,0,0,0,0
10.1161/01.hyp.11.1.3,10.1161/circ.73.5.3698236,,0,0,0,0
10.1080/00380768.2019.1674121,10.1002/ldr.2385|,10.1002/LDR.2385,0,0,1,0
10.1161/circulationaha.106.648139,10.1161/circ.80.6.2598428,,0,0,0,0
10.1007/s11468-017-0688-9,10.1038/nature04414.,10.1038/NATURE04414,0,0,1,0
10.1161/01.str.0000165916.90593.cb,10.1161/str.28.11.2195,,0,0,0,0
10.1161/01.cir.0000014211.47830.4d,10.1161/res.85.11.1067,,0,0,0,0
10.1161/hypertensionaha.107.089631,10.1161/hyp.26.2.355,,0,0,0,0
10.1017/9781108595841.008,10.1111/1468-4446.12315,10.1111/1468-4446.12315,1,0,0,0
10.3390/pathogens9110917,10.3389/fmolb.2020.00157,10.3389/fmolb.2020.00157,1,0,0,0
10.1017/s0266462318000582,10.5325/j.ctv14gp4w7,10.5325/j.ctv14gp4w7,1,0,0,0
10.1111/j.1600-0889.2011.00571.x,10.1111/j.1600.0889.2011.00540.x,,0,0,0,0
10.23894/kjccl.2018.20.1.005,10.21795/kcla.2007.19.3-하.111,10.21795/kcla.2007.19.3-하.111,1,0,0,0
10.1161/01.hyp.37.1.154,10.1161/str.26.1.34,,0,0,0,0
10.1161/01.str.0000106914.60740.78,10.1161/circ.98.14.1365,,0,0,0,0
10.1161/circresaha.113.300883,10.1161/hyp.37.6.1444,,0,0,0,0
10.1002/9781118829516.ch13,10.1111/j.1467‐9922.2006.00389.x,,0,0,0,0
10.1080/2159676x.2014.926968,10.1515/9780691213088,10.1515/9780691213088,1,0,0,0
10.1007/978-3-030-01426-1_57-1,10.5406/amerjpsyc.130.1/0063,,0,0,0,0
10.3389/fpubh.2020.598297,10.1080/13683500.20171410110,,0,0,0,0
10.3389/fpsyt.2020.551812,10.7620/zgfybj.j.issn.1001-4411.2015.31.17,,0,0,0,0
10.2134/ael2016.05.0022,10.1007/s10584‐004‐0710‐z,,0,0,0,0
10.2478/s11696-013-0326-8,10.1006/jcis.1996.0097.http://dx.doi.org/10.1006/jcis.1996.0097,10.1006/JCIS.1996.0097,0,1,0,0
10.1161/01.res.68.3.621,10.1161/res.47.5.6106532,,0,0,0,0
10.1002/mpr.1849,10.1038/npp.2015.275,10.1038/npp.2015.275,1,0,0,0
10.1145/780822.781165,10.5555/290940.290966,,0,0,0,0
10.1007/978-3-030-41008-7_3,10.1200/jco.2013.31.15_suppl.9010,10.1200/jco.2013.31.15_suppl.9010,1,0,0,0
10.1352/1934-9556-56.2.101,10.2307/25179789,,0,0,0,0
10.1155/2015/241547,10.1038/nrrheum2014.144,,0,0,0,0
10.1145/3167476,10.5555/3007337.3007345,,0,0,0,0
10.1145/328691.328694,10.5555/647168.718123,,0,0,0,0
10.1007/s11605-018-3856-0,10.1001/jama.297.16.1772-b.,10.1001/JAMA.297.16.1772-B,0,0,1,0
10.1161/strokeaha.116.013736,10.1161/str.25.6.8202980,,0,0,0,0
10.3390/ma12091504,10.15436/2377-1372.17.1723,,0,0,0,0
10.2200/s00600ed1v01y201409web009,10.1093/bioinformatics,,0,0,0,0
10.1186/s12913-019-3944-1,10.1126/science.644329.,10.1126/SCIENCE.644329,0,0,1,0
10.1145/3240167.3240178,10.5555/1358262.1358271,,0,0,0,0
10.1007/978-981-10-5708-3_1,10.1111/1462-2920.1290,,0,0,0,0
10.1002/9781119547143.ch31,10.1111/j.1467‐6494.1985.tb00365.x,,0,0,0,0
10.1161/strokeaha.111.649434,10.1161/str.30.4.780,,0,0,0,0
10.2307/4089687,10.2307/2387397,,0,0,0,0
10.1007/s00402-018-3027-5,10.3928/0147-7447-20020201-16,10.3928/0147-7447-20020201-16,1,0,0,0
10.1177/1468087419889429,10.1177/1468087418814635.,10.1177/1468087418814635,0,0,1,0
10.1161/01.res.80.2.196,10.1161/res.65.6.2555079,,0,0,0,0
10.1080/14662043.2015.1124497,10.2307/42762560,,0,0,0,0
10.1007/s12529-018-9730-3,10.1177/2150131916648917.,10.1177/2150131916648917,0,0,1,0
10.1177/1468087420946551,10.1177/1468087419846018.,10.1177/1468087419846018,0,0,1,0
10.1161/01.res.69.3.677,10.1161/res.46.2.7351033,,0,0,0,0
10.1016/j.dci.2019.103458,10.11646/zootaxa.1668.1.28,10.11646/zootaxa.1668.1.28,1,0,0,0
10.1145/2507157.2507171,10.5555/944919.944937,,0,0,0,0
10.1161/01.cir.60.4.737,10.1161/circ.56.6.923064,,0,0,0,0
10.1161/circulationaha.112.000317,10.1161/str.21.11.2237954,,0,0,0,0
10.1145/217839.217859,10.5555/34985.35008,,0,0,0,0
10.1161/01.cir.90.2.694,10.1161/circ.79.3.2537159,,0,0,0,0
10.1101/216275,10.1093/jxb/erw12,,0,0,0,0
10.5812/iranjradiol.61395,10.1164/arrd.1967.96.6.1158,,0,0,0,0
10.1080/08838151.2017.1309416,10.1111/j.14602466.2009.01412.x,,0,0,0,0
10.1145/3230833.3232855,10.5555/832277.834354,,0,0,0,0
10.1145/223586.223589,10.5555/58384.58386,,0,0,0,0
10.1177/1060028013501994,10.1016/j.pnpbp.2007.06.021.,10.1016/J.PNPBP.2007.06.021,0,0,1,0
10.1145/3289393,10.5555/972470.972475,,0,0,0,0
10.2134/ael2019.06.0021,10.5194/cp‐5‐297‐2009,,0,0,0,0
10.1177/2382120520951806,10.1007/s00266-020-01789-w.,10.1007/S00266-020-01789-W,0,0,1,0
10.2980/21-(3-4)-3699,10.1093/forestry/,,0,0,0,0
10.1161/jaha.117.006349,10.1161/res.88.5.529,,0,0,0,0
10.1161/01.str.31.3.656,10.1161/str.29.9.1988,,0,0,0,0
10.1161/01.cir.81.4.1182,10.1161/circ.70.4.6478564,,0,0,0,0
10.3390/plants9080987,10.1093/forestry/cph039,,0,0,0,0
10.1007/978-3-030-06022-0_22,10.2806/3516,,0,0,0,0
10.2478/s11696-012-0145-3,10.1002/jhet.5570360315.http://dx.doi.org/10.1002/jhet.5570360315,10.1002/JHET.5570360315,0,1,0,0
10.3389/fimmu.2018.01953,10.1007/s11095-008-9760-733,,0,0,0,0
10.1215/9780822375746-006,10.1515/9780804767392,10.1515/9780804767392,1,0,0,0
10.1002/2013jb010628,10.1007/978-3-0348-8010-7.13,,0,0,0,0
10.1161/01.cir.103.5.664,10.1161/circ.96.6.2009,,0,0,0,0
10.2307/3096853,10.2307/1828415,,0,0,0,0
10.2307/1296715,10.2307/1729824,,0,0,0,0
10.1145/2365864.2151046,10.5555/998680.1006715,,0,0,0,0
10.1101/208793,10.1016/j.envres.2011.08.008.,10.1016/J.ENVRES.2011.08.008,0,0,1,0
10.1161/01.str.12.6.793,10.1161/str.7.4.960155,,0,0,0,0
10.26453/otjhs.469873,10.1016/j.surge.2014.11.001.,10.1016/J.SURGE.2014.11.001,0,0,1,0
10.3389/fenrg.2020.598651,10.1021/ef900366y,,0,0,0,0
10.1038/s41598-018-34415-6,10.1016/j.envint.2015.05.012/,,0,0,0,0
10.4199/c00116ed1v01y201408isp055,10.1093/molehr,,0,0,0,0
10.1177/0094582x12441517,10.2307/j.ctv125jmv6.12,10.2307/j.ctv125jmv6.12,1,0,0,0
10.3389/fpsyg.2016.00663,10.1002/(sici)1099-1379(199709)18,,0,0,0,0
10.1101/2020.06.11.20128801,10.2807/1560-7917,,0,0,0,0
10.1145/3155133.3155190,10.5555/160231.160273,,0,0,0,0
10.1080/10473289.2011.626888,10.1016/0304–3894(95)00119-0,,0,0,0,0
10.1080/02726351.2015.1089962,10.1016/j.bej.2007.02.013.,10.1016/J.BEJ.2007.02.013,0,0,1,0
10.3390/ijms12063648,10.1117/12.484953.,10.1117/12.484953,0,0,1,0
10.1007/s10530-020-02293-7,10.5923/j.ije.20170701.03,,0,0,0,0
10.1007/978-88-470-5382-3_10,10.1097/01.sla.0000150168.59592.b9,10.1097/01.sla.0000150168.59592.b9,1,0,0,0
10.3389/fnins.2019.00534,10.1007/s11682-018-9953-9956,,0,0,0,0
10.1007/s40617-015-0098-4,10.1901/jaba.45-149,,0,0,0,0
10.1310/eacx-1rfx-41r5-vh45,10.1310/hct.2002.3.3.004,,0,0,0,0
10.1145/3057268,10.5555/1895489.1895541,,0,0,0,0
10.1080/00031305.1996.10474359,10.1080/00401706.1992.10485280,,0,0,0,0
10.15446/av.enferm.v36n1.63553,10.10.3109/01612840.2014.978961,10,0,0,1,0
10.3390/toxins10010029,10.1080/00212210.1964.10688188,,0,0,0,0
10.1161/hy0202.103469,10.1161/hyp.37.2.547,,0,0,0,0
10.1177/2054358119884903,10.1016/j.soard.2012.03.009.,10.1016/J.SOARD.2012.03.009,0,0,1,0
10.1086/313687,10.1093/jnlids/158.3.602,,0,0,0,0
10.1002/9781119011071.iemp0276,10.1037/0012‐1649.26.3.409,,0,0,0,0
10.1145/2623330.2623746,10.5555/2634074.2634144,,0,0,0,0
10.1145/2857050,10.5555/2406808.2406811,,0,0,0,0
10.1145/3092703.3092734,10.5555/827253.827727,,0,0,0,0
10.3389/fcimb.2019.00074,10.1371/journal.pone.013151,,0,0,0,0
10.1017/9781108680875.015,10.2307/j.ctv11hpj9h.12,10.2307/j.ctv11hpj9h.12,1,0,0,0
10.1007/s42865-020-00028-z,10.1016/j.egypro.2014.10.089ï,,0,0,0,0
10.1155/2015/719123,10.1097/blo.0b013e31814d4d19,10.1097/blo.0b013e31814d4d19,1,0,0,0
10.1161/01.str.26.7.1273,10.1161/str.22.12.1962333,,0,0,0,0
10.1007/s13205-018-1436-3,10.1049/ietnbt.2016.0112,,0,0,0,0
10.1007/978-981-10-8911-4_4,10.1007/s12061-015-9113-7,,0,0,0,0
10.1101/333237,10.1080/14794802.2012.756633.,10.1080/14794802.2012.756633,0,0,1,0
10.1161/01.cir.96.9.2969,10.1161/circ.89.4.8149536,,0,0,0,0
10.1161/01.str.18.1.246,10.1161/str.13.1.7039003,,0,0,0,0
10.1161/circimaging.113.001242,10.1161/circ.95.6.1601,,0,0,0,0
10.1080/00218464.2020.1840368,10.1016/j.engfracmech,,0,0,0,0
10.1186/s12917-020-02539-5,10.1371/journal.pone.00057882,,0,0,0,0
10.1016/j.cpr.2019.101775,10.1002/ab.20290,10.1002/ab.20290,1,0,0,0
10.1080/10899995.2019.1582924,10.1111/1467-8624.ep9676559,,0,0,0,0
10.1161/01.cir.94.2.217,10.1161/res.62.3.3342478,,0,0,0,0
10.1161/hcq.0000000000000032,10.1161/circ.101.22.2557,,0,0,0,0
10.7554/elife.44812,10.1101/gad.203501,,0,0,0,0
10.1038/srep09133,10.1046/j.1460–9568.1999.00564.x,,0,0,0,0
10.1080/07900627.2018.1437713,10.1579/0044-7447,,0,0,0,0
10.3390/ijerph17165634,10.1101/2020.02,,0,0,0,0
10.1161/01.res.87.5.349,10.1161/circ.91.5.1525,,0,0,0,0
10.1145/1047659.1040318,10.5555/1018438.1021878,,0,0,0,0
10.3389/ffgc.2019.00031,10.2478/forj-2019-0008,,0,0,0,0
10.3389/fmed.2019.00065,10.1186/cc12556,10.1186/cc12556,1,0,0,0
10.1038/ncomms3331,10.30970/jps.13.3001,10.30970/jps.13.3001,1,0,0,0
10.1161/01.hyp.2.3.266,10.1161/res.20.1.136,,0,0,0,0
10.1145/3218823,10.5555/2338816.2338825,,0,0,0,0
10.1161/circresaha.109.206524,10.1161/res.87.10.840,,0,0,0,0
10.1007/978-3-319-77004-8_14,10.1037/0022-3514.93.1.116.,10.1037/0022-3514.93.1.116,0,0,1,0
10.1161/01.cir.0000127423.75608.a4,10.1161/res.68.6.2036721,,0,0,0,0
10.1016/j.dsx.2020.08.020,10.3390/nu12061657,10.3390/nu12061657,1,0,0,0
10.21851/obr.41.04.201712.245,10.1002/j.0022-0337.2010.74.11.tb04998.x,10.1002/j.0022-0337.2010.74.11.tb04998.x,1,0,0,0
10.1161/01.cir.70.4.570,10.1161/circ.68.3.6872164,,0,0,0,0
10.1161/01.str.0000155727.82242.e1,10.1161/str.32.12.2768,,0,0,0,0
10.1177/1088357614552189,10.1002/9781118911389.hautc31,,0,0,0,0
10.1145/3299771.3299775,10.5555/315382.315391,,0,0,0,0
10.1161/01.str.0000085084.15144.66,10.1161/str.27.2.210,,0,0,0,0
10.1161/01.atv.15.4.460,10.1161/circ.85.6.1534286,,0,0,0,0
10.1145/1317379.1317385,10.5555/647769.733948,,0,0,0,0
10.1161/01.cir.0000140973.60992.9a,10.1161/hyp.38.5.1222,,0,0,0,0
10.1117/12.2503960,10.1117/12.2248768/,,0,0,0,0
10.1145/3377454,10.5555/1324616.1324684,,0,0,0,0
10.1016/j.bbih.2020.100137,10.15585/mmwr.mm6925e1,10.15585/mmwr.mm6925e1,1,0,0,0
10.1080/10564934.2016.1223977,10.1080/09620210000200055.,10.1080/09620210000200055,0,0,1,0
10.1161/01.str.29.8.1698,10.1161/res.74.2.8293561,,0,0,0,0
10.7709/jnegroeducation.82.3.0272,10.2307/40196170,,0,0,0,0
10.1161/01.str.22.9.1148,10.1161/str.4.2.139,,0,0,0,0
10.3897/bdj.8.e56876,10.1038/mec.14350,,0,0,0,0
10.3389/fphys.2018.00527,10.1212/01.wnl.0000341271,,0,0,0,0
10.7717/peerj.4108,10.2517/prpsj.5.13,,0,0,0,0
10.1007/978-3-319-73764-5_38,10.1016/j.ejcts.2009.07.046.,10.1016/J.EJCTS.2009.07.046,0,0,1,0
10.1155/2016/8736263,10.1175/1520-0477(2000)08160;2417:mawmuh62;2.3.co;2,,0,0,0,0
10.2307/1309926,10.2307/1740171,,0,0,0,0
10.1161/01.res.46.2.292,10.1161/res.28.2.234,,0,0,0,0
10.2478/s11696-012-0142-6,10.1016/j.ijhydene.2011.01.141.http://dx.doi.org/10.1016/j.ijhydene.2011.01.141,10.1016/J.IJHYDENE.2011.01.141,0,1,0,0
10.1038/s41467-018-07059-3,10.2307/24857480,,0,0,0,0
10.3389/fdata.2019.00005,10.1162/tacl-a-00051,,0,0,0,0
10.1080/14712598.2019.1644316,10.1182/blood-2018-99-115418,10.1182/blood-2018-99-115418,1,0,0,0
10.1161/01.hyp.33.1.24,10.1161/circ.77.4.3280158,,0,0,0,0
10.1161/01.cir.104.1.91,10.1161/atvb.16.1.28,,0,0,0,0
10.1145/3393914.3395826,10.1145/3378567,10.1145/3378567,1,0,0,0
10.1007/978-3-662-49322-9_5,10.1186/s12883-12015-10456-12884,,0,0,0,0
10.1101/130070,10.1038/nmeth.192310.1038/nmeth.1923.,,0,0,0,0
10.1101/276907,10.1101/gr.190595.115.,10.1101/GR.190595.115,0,0,1,0
10.1111/jspn.12010,10.1016/jpec.2004.04.001,,0,0,0,0
10.1161/hypertensionaha.108.118927,10.1161/hyp.38.2.222,,0,0,0,0
10.1161/01.cir.102.3.326,10.1161/circ.97.14.1382,,0,0,0,0
10.1007/s40142-019-00171-w,10.5334/egems.256.,10.5334/EGEMS.256,0,0,1,0
10.2200/s00558ed1v01y201312mpc011,10.1007/978-0-85729-352-,,0,0,0,0
10.1161/circgenetics.109.930867,10.1161/res.73.3.8394224,,0,0,0,0
10.3109/10826084.2014.977397,10.1111/j.1360–0443.2009.02710.x,,0,0,0,0
10.1080/00220973.2013.813361,10.1136/jech.2007.06537,,0,0,0,0
10.1016/j.critrevonc.2008.08.005,10.1200/jco.2007.25.18_suppl.4510,10.1200/jco.2007.25.18_suppl.4510,1,0,0,0
10.1101/2020.11.24.394213,10.2307/2346101,,0,0,0,0
10.1007/s11571-020-09584-8,10.1016/j.neuroscience.2016.03035,,0,0,0,0
10.1007/s11552-009-9254-z,10.1016/0266-7681_88_90122-2,,0,0,0,0
10.1128/mbio.01159-19,10.1080/15384101.2015.1068475:0,,0,0,0,0
10.1007/978-3-319-39312-4_334,10.1016/j.epsl.2017.1001.1045,,0,0,0,0
10.1177/1179573519843874,10.1016/j.jclinepi.2004.04.005.,10.1016/J.JCLINEPI.2004.04.005,0,0,1,0
10.1161/01.res.87.9.789,10.1161/res.70.3.1371430,,0,0,0,0
10.1161/01.cir.79.5.1106,10.1161/res.55.4.6478555,,0,0,0,0
10.1161/01.str.25.4.776,10.1161/str.19.8.3041652,,0,0,0,0
10.1161/01.cir.101.9.1027,10.1161/str.29.9.1959,,0,0,0,0
10.1080/09602011.2019.1589531,10.1111/bjc.1219,,0,0,0,0
10.1007/s11419-019-00464-3,10.2810/80033/,,0,0,0,0
10.1161/01.cir.101.25.2942,10.1161/circ.91.6.1807,,0,0,0,0
10.1161/01.res.0000086942.13523.88,10.1161/res.81.5.797,,0,0,0,0
10.1161/01.res.49.3.557,10.1161/res.16.5.452,,0,0,0,0
10.14710/ijred.9.2.303-310,10.1016/j.energy.2011.06.018.,10.1016/J.ENERGY.2011.06.018,0,0,1,0
10.1145/1837513.1640139,10.5555/574212,,0,0,0,0
10.1161/strokeaha.109.547828,10.1161/str.29.5.944,,0,0,0,0
10.1161/01.res.60.3.402,10.1161/circ.64.6.7296786,,0,0,0,0
10.2174/1573408016666200414153108,10.1155/2018/9589472.,10.1155/2018/9589472,0,0,1,0
10.1161/01.str.32.5.1154,10.1161/str.30.8.1722,,0,0,0,0
10.1145/335191.335450,10.5555/645925.671527,,0,0,0,0
10.1177/0306624x16630543,10.111/j.1467-8624.1996.tb01779.x,,0,0,0,0
10.31805/acjes.445545,10.1007/s10673-017-08707,,0,0,0,0
10.1145/974043.974080,10.5555/17407.17370,,0,0,0,0
10.1007/s10548-019-00719-7,10.1145/1283383.1283494,,0,0,0,0
10.4054/demres.2018.39.13,10.2307/41941000,,0,0,0,0
10.1101/069468,10.1016/j.respol.2012.05.00,,0,0,0,0
10.1016/j.cbd.2013.09.002,10.1186/gb-2010-11-9-403,10.1186/gb-2010-11-9-403,1,0,0,0
10.1002/9781119788393.ch2,10.7870/cjcmh‐1983‐0018,,0,0,0,0
10.1007/s40847-018-0069-z,10.1002/hec.3014/pdf,10.1002/HEC.3014,0,0,1,0
10.1161/01.cir.78.3.598,10.1161/circ.57.5.639209,,0,0,0,0
10.1101/2020.06.19.161398,10.1139/9780660165066,,0,0,0,0
10.3280/rsc2017-002002,10.1080/01926187.2011.63513,,0,0,0,0
10.1145/384196.384213,10.5555/827268.828947,,0,0,0,0
10.1161/01.atv.18.5.808,10.1161/atvb.16.4.539,,0,0,0,0
10.1007/s00784-020-03331-3,10.3760/cma.j.issn.1005?1201.2017.11.001,,0,0,0,0
10.1161/01.str.0000079180.81161.53,10.1161/hyp.34.1.57,,0,0,0,0
10.1007/s00445-017-1173-1,10.1186/s40623-017-0623-5.,10.1186/S40623-017-0623-5,0,0,1,0
10.1145/2470654.2481347,10.5555/2026187.2026216,,0,0,0,0
10.1177/1368430215613843,10.1037/0022–3514.89.4.552,,0,0,0,0
10.1145/1961296.1950379,10.5555/795671.796918,,0,0,0,0
10.1161/01.cir.0000059651.17045.77,10.1161/circ.101.22.2554,,0,0,0,0
10.2139/ssrn.2707114,10.1111/j.1099-0860.1997.tb00004.x/abstract>,,0,0,0,0
10.1080/13183222.2017.1267161,10.117.7/1354068812462933,,0,0,0,0
10.1161/circresaha.116.302795,10.1161/atvb.20.12.2533,,0,0,0,0
10.1161/strokeaha.108.189696,10.1161/str.4.6.946,,0,0,0,0
10.1007/978-3-319-97607-5_4,10.1080/13576270050076795,,0,0,0,0
10.1145/2769493.2769549,10.5555/647987.741324,,0,0,0,0
10.1145/2024723.2000068,10.5555/255235.255288,,0,0,0,0
10.1161/hypertensionaha.113.00543,10.1161/hyp.37.2.281,,0,0,0,0
10.1007/978-1-4614-7591-0_6,10.1007/978-1-4614-7591-0_11,,0,0,0,0
10.1098/rspb.2010.2564,10.1016/j.fins.2010.07.001,,0,0,0,0
10.1016/j.cbpc.2005.07.005,10.1007/s101260000030,10.1007/s101260000030,1,0,0,0
10.15446/rfmvz.v66n2.82428,10.1002/,,0,0,0,0
10.3389/fsurg.2020.00019,10.1097/0006123199706000-00014,,0,0,0,0
10.1007/978-3-030-32274-8_10,10.1007/978-3-319-28265-7_30.,10.1007/978-3-319-28265-7_30,0,0,1,0
10.1145/2874239.2874247,10.5555/647987.741336,,0,0,0,0
10.1161/01.res.68.6.1614,10.1161/circ.40.4.437,,0,0,0,0
10.1145/2804408.2804412,10.5555/2421731.2421757,,0,0,0,0
10.1161/01.cir.96.7.2118,10.1161/circ.82.4.2401076,,0,0,0,0
10.33713/egetbd.521446,10.1530/eje-17-0642.,10.1530/EJE-17-0642,0,0,1,0
10.1161/01.res.0000052990.68216.ef,10.1161/atvb.16.1.19,,0,0,0,0
10.1161/01.cir.72.6.1372,10.1161/res.30.5.505,,0,0,0,0
10.1161/01.res.77.4.759,10.1161/circ.90.2.8044934,,0,0,0,0
10.1177/102490790301000406,10.1177/096721099500300213,,0,0,0,0
10.1161/01.atv.17.1.83,10.1161/atv91.14.12.7981179,,0,0,0,0
10.1002/9781118540190.wbeic155,10.1037/0021‐9010.93.1.170,,0,0,0,0
10.4018/978-1-4666-9461-3.ch052,10.1162/dmal.9780262524834.001,,0,0,0,0
10.1161/01.cir.96.3.769,10.1161/circ.89.4.8149520,,0,0,0,0
10.1161/hypertensionaha.111.189142,10.1161/circ.104.6.735,,0,0,0,0
10.1080/0013838x.2014.964561,10.1515/9780804780735,10.1515/9780804780735,1,0,0,0
10.1002/9781119790945.ch12,10.1037//0893‐3200.15.3.371,,0,0,0,0
10.1161/01.cir.0000139338.12464.5f,10.1161/circ.104.24.2879,,0,0,0,0
10.1145/2742545,10.5555/647766.760724,,0,0,0,0
10.1145/267580.267590,10.5555/257572.257631,,0,0,0,0
10.1215/9780822386568-005,10.2307/j.ctv11hppz8,10.2307/j.ctv11hppz8,1,0,0,0
10.1080/17511321.2020.1796773,"10.1080/17430430903522996,293",,0,0,0,0
10.1161/01.str.0000098004.26252.eb,10.1161/circ.99.18.2440,,0,0,0,0
10.1007/978-3-030-25816-0_12,10.1016/j.neubiorev.2010,,0,0,0,0
10.1007/s13277-016-5146-3,10.1007/s00018-014-1707-z.,10.1007/S00018-014-1707-Z,0,0,1,0
10.1155/2015/621481,10.1002/(sici)1097-4636(199604)30:460;429::aid-jbm162;3.0.co;2-r,,0,0,0,0
10.1161/01.cir.0000146917.75041.58,10.1161/circ.100.20.2085,,0,0,0,0
10.1161/01.cir.100.7.723,10.1161/atvb.17.1.91,,0,0,0,0
10.1186/s12302-020-00393-8,10.3763/inbi.2010.0046,,0,0,0,0
10.1145/2786805.2803197,10.5555/2486788.2486877,,0,0,0,0
10.1080/13678868.2014.896128,10.1016/0969-5931(94)90011-6.,10.1016/0969-5931(94)90011-6,0,0,1,0
10.5500/wjt.v6.i3.472,10.1154/2013/256923,,0,0,0,0
10.1161/01.res.82.7.810,10.1161/res.74.6.8187280,,0,0,0,0
10.1007/s11845-019-02037-0,10.1001/arch-surg.137.4.462,,0,0,0,0
10.1002/jqs.2846,10.1016/j.quascirev.2015.04.004],,0,0,0,0
10.1161/hc0902.104353,10.1161/circ.101.15.1767,,0,0,0,0
10.1080/10408398.2020.1804320,10.3945/ajcn.116.150946,,0,0,0,0
10.1145/3131611,10.5555/2008664.2008669,,0,0,0,0
10.1145/2934680,10.5555/1898699.1898713,,0,0,0,0
10.1007/s11084-019-09581-w,10.4454/ofiolitiv31i2338,,0,0,0,0
10.1177/1178646920954882,10.1136/heartjnl-2015-308581.,10.1136/HEARTJNL-2015-308581,0,0,1,0
10.1161/01.res.49.6.1339,10.1161/res.48.1.6449313,,0,0,0,0
10.1080/10887156.2012.701129,10.1037/1076–8998.11.1.76,,0,0,0,0
10.1145/970831.970840,10.5555/1630659.1630939,,0,0,0,0
10.3389/fmicb.2020.575595,10.1046/j.1365-2036.1998.00337,,0,0,0,0
10.3389/fchem.2019.00469,10.1021/ja00023a048.,10.1021/JA00023A048,0,0,1,0
10.1016/j.envsoft.2020.104952,10.12691/ajwr-1-3-3,10.12691/ajwr-1-3-3,1,0,0,0
10.1038/s41597-020-0534-3,10.18140/flx/1440148,10.18140/flx/1440148,1,0,0,0
10.1145/1070891.1065929,10.5555/774861.774864,,0,0,0,0
10.1161/01.hyp.30.4.942,10.1161/hyp.27.1.32,,0,0,0,0
10.1134/s1070428020050061,10.1134/s10704280181201875,,0,0,0,0
10.1007/978-3-642-15787-5_7,10.1016/jpolymerdegradstab.2009.12.003,,0,0,0,0
10.1057/9781137440532_8,10.5040/9780755624874,10.5040/9780755624874,1,0,0,0
10.1517/13543784.2013.812071,10.1096/fj.030271fje,,0,0,0,0
10.1145/2980024.2872406,10.5555/1268299.1268300,,0,0,0,0
10.1161/01.res.84.12.1453,10.1161/circ.93.6.1223,,0,0,0,0
10.1007/978-94-007-0202-8_1,10.1007/978-94-007-0202-8_13,,0,0,0,0
10.3389/fbioe.2020.01008,10.1186/s13068-018-1134-1138,,0,0,0,0
10.1049/mnl.2018.5489,10.1088/0957‐4484/17/4/023,,0,0,0,0
10.4161/pri.6.1.18317,10.1128/jvi.76.5.2510-7.2002,,0,0,0,0
10.1161/01.hyp.34.1.44,10.1161/circ.90.1.8026008,,0,0,0,0
10.1161/01.str.24.1.84,10.1161/str.21.10.2219214,,0,0,0,0
10.1007/s10994-013-5376-1,10.14778/3402755.3402783,10.14778/3402755.3402783,1,0,0,0
10.1161/circulationaha.104.512731,10.1161/circ.100.18.1879,,0,0,0,0
10.1007/s12187-019-09632-8,10.1037/00332909.110.2.187,,0,0,0,0
